trace_id,event_start_date,entity_type,entity_id,event_type,notice_days,duration_days,scenario_id
10860,2024-01-29,account,1805,unavailable,1,4,actual
10861,2024-02-04,account,1805,unavailable,1,5,actual
10862,2024-02-13,account,1805,unavailable,1,4,actual
10863,2024-02-18,account,1805,unavailable,1,1,actual
10864,2024-02-20,account,1805,unavailable,1,3,actual
10865,2024-03-18,account,1805,unavailable,1,4,actual
10866,2024-01-03,account,1806,unavailable,1,2,actual
10867,2024-01-15,account,1806,unavailable,1,3,actual
10868,2024-02-06,account,1806,unavailable,1,2,actual
10869,2024-02-24,account,1806,unavailable,1,3,actual
10870,2024-03-22,account,1806,unavailable,1,1,actual
10871,2024-02-05,account,1807,unavailable,1,2,actual
10872,2024-02-25,account,1807,unavailable,1,1,actual
10873,2024-03-08,account,1807,unavailable,1,2,actual
10874,2024-02-14,account,1808,unavailable,1,3,actual
10875,2024-03-12,account,1808,unavailable,1,3,actual
10876,2024-03-16,account,1808,unavailable,1,2,actual
10877,2024-01-02,account,1809,unavailable,1,3,actual
10878,2024-01-08,account,1809,unavailable,1,1,actual
10879,2024-01-10,account,1809,unavailable,1,6,actual
10880,2024-01-23,account,1809,unavailable,1,1,actual
10881,2024-01-26,account,1809,unavailable,1,1,actual
10882,2024-02-26,account,1809,unavailable,1,1,actual
10883,2024-03-16,account,1809,unavailable,1,3,actual
10884,2024-03-25,account,1809,unavailable,1,2,actual
10885,2024-03-28,account,1809,unavailable,1,2,actual
10886,2024-01-11,account,1810,unavailable,1,1,actual
10887,2024-01-13,account,1810,unavailable,1,3,actual
10888,2024-03-18,account,1810,unavailable,1,1,actual
10889,2024-01-10,account,1811,unavailable,1,2,actual
10890,2024-01-13,account,1811,unavailable,1,1,actual
10891,2024-02-09,account,1811,unavailable,1,1,actual
10892,2024-03-08,account,1811,unavailable,1,1,actual
10893,2024-03-13,account,1811,unavailable,1,2,actual
10894,2024-03-22,account,1811,unavailable,1,4,actual
10895,2024-04-27,account,1811,unavailable,1,3,actual
10896,2024-01-12,account,1812,unavailable,1,3,actual
10897,2024-01-27,account,1812,unavailable,1,2,actual
10898,2024-02-07,account,1812,unavailable,1,1,actual
10899,2024-03-26,account,1812,unavailable,1,1,actual
10900,2024-04-20,account,1812,unavailable,1,1,actual
10901,2024-04-26,account,1812,unavailable,1,1,actual
10902,2024-01-17,account,1813,unavailable,1,1,actual
10903,2024-01-24,account,1813,unavailable,1,1,actual
10904,2024-02-23,account,1813,unavailable,1,1,actual
10905,2024-02-25,account,1813,unavailable,1,1,actual
10906,2024-02-29,account,1813,unavailable,1,4,actual
10907,2024-02-02,account,1814,unavailable,1,1,actual
10908,2024-03-13,account,1814,unavailable,1,1,actual
10909,2024-03-15,account,1814,unavailable,1,1,actual
10910,2024-04-02,account,1814,unavailable,1,1,actual
10911,2024-01-12,account,1815,unavailable,1,5,actual
10912,2024-02-01,account,1815,unavailable,1,1,actual
10913,2024-03-17,account,1815,unavailable,1,5,actual
10914,2024-04-01,account,1815,unavailable,1,8,actual
10915,2024-04-26,account,1815,unavailable,1,1,actual
10916,2024-01-01,account,1816,unavailable,1,1,actual
10917,2024-01-06,account,1816,unavailable,1,2,actual
10918,2024-01-11,account,1816,unavailable,1,1,actual
10919,2024-02-26,account,1816,unavailable,1,1,actual
10920,2024-03-08,account,1816,unavailable,1,4,actual
10921,2024-03-15,account,1816,unavailable,1,2,actual
10922,2024-04-02,account,1816,unavailable,1,3,actual
10923,2024-04-16,account,1816,unavailable,1,1,actual
10924,2024-04-23,account,1816,unavailable,1,2,actual
10925,2024-01-19,account,1817,unavailable,1,3,actual
10926,2024-02-16,account,1817,unavailable,1,1,actual
10927,2024-02-21,account,1817,unavailable,1,1,actual
10928,2024-03-09,account,1817,unavailable,1,1,actual
10929,2024-03-11,account,1817,unavailable,1,1,actual
10930,2024-04-02,account,1817,unavailable,1,1,actual
10931,2024-04-18,account,1817,unavailable,1,1,actual
10932,2024-04-20,account,1817,unavailable,1,2,actual
10933,2024-01-08,account,1818,unavailable,1,5,actual
10934,2024-01-17,account,1818,unavailable,1,1,actual
10935,2024-02-17,account,1818,unavailable,1,1,actual
10936,2024-02-20,account,1818,unavailable,1,1,actual
10937,2024-02-22,account,1818,unavailable,1,9,actual
10938,2024-03-07,account,1818,unavailable,1,3,actual
10939,2024-03-21,account,1818,unavailable,1,4,actual
10940,2024-04-10,account,1818,unavailable,1,1,actual
10941,2024-04-23,account,1818,unavailable,1,4,actual
10942,2024-01-15,account,1819,unavailable,1,1,actual
10943,2024-01-17,account,1819,unavailable,1,2,actual
10944,2024-03-11,account,1819,unavailable,1,1,actual
10945,2024-03-25,account,1819,unavailable,1,1,actual
10946,2024-03-28,account,1819,unavailable,1,1,actual
10947,2024-04-02,account,1819,unavailable,1,1,actual
10948,2024-04-06,account,1819,unavailable,1,1,actual
10949,2024-01-14,account,1820,unavailable,1,1,actual
10950,2024-01-30,account,1820,unavailable,1,1,actual
10951,2024-02-15,account,1820,unavailable,1,1,actual
10952,2024-01-06,account,1821,unavailable,1,5,actual
10953,2024-01-13,account,1821,unavailable,1,3,actual
10954,2024-02-02,account,1821,unavailable,1,5,actual
10955,2024-02-17,account,1821,unavailable,1,2,actual
10956,2024-02-29,account,1821,unavailable,1,1,actual
10957,2024-01-11,account,1822,unavailable,1,1,actual
10958,2024-02-08,account,1822,unavailable,1,1,actual
10959,2024-02-29,account,1822,unavailable,1,2,actual
10960,2024-03-30,account,1822,unavailable,1,1,actual
10961,2024-04-18,account,1822,unavailable,1,1,actual
10962,2024-04-25,account,1822,unavailable,1,1,actual
10963,2024-01-15,account,1823,unavailable,1,1,actual
10964,2024-01-18,account,1823,unavailable,1,1,actual
10965,2024-02-01,account,1823,unavailable,1,2,actual
10966,2024-02-28,account,1823,unavailable,1,1,actual
10967,2024-04-27,account,1823,unavailable,1,2,actual
10968,2024-01-17,account,1824,unavailable,1,3,actual
10969,2024-02-16,account,1824,unavailable,1,1,actual
10970,2024-03-06,account,1824,unavailable,1,1,actual
10971,2024-03-09,account,1824,unavailable,1,1,actual
10972,2024-03-24,account,1824,unavailable,1,1,actual
10973,2024-04-24,account,1824,unavailable,1,1,actual
10974,2024-01-13,account,1825,unavailable,1,1,actual
10975,2024-01-22,account,1825,unavailable,1,1,actual
10976,2024-02-21,account,1825,unavailable,1,1,actual
10977,2024-03-03,account,1825,unavailable,1,1,actual
10978,2024-03-18,account,1825,unavailable,1,6,actual
10979,2024-03-27,account,1825,unavailable,1,1,actual
10980,2024-04-05,account,1825,unavailable,1,1,actual
10981,2024-01-17,account,1826,unavailable,1,3,actual
10982,2024-02-10,account,1826,unavailable,1,2,actual
10983,2024-02-25,account,1826,unavailable,1,3,actual
10984,2024-03-07,account,1826,unavailable,1,1,actual
10985,2024-03-22,account,1826,unavailable,1,2,actual
10986,2024-03-27,account,1826,unavailable,1,2,actual
10987,2024-04-14,account,1826,unavailable,1,2,actual
10988,2024-04-23,account,1826,unavailable,1,1,actual
10989,2024-01-01,account,1827,unavailable,1,1,actual
10990,2024-01-21,account,1827,unavailable,1,2,actual
10991,2024-01-26,account,1827,unavailable,1,3,actual
10992,2024-02-13,account,1827,unavailable,1,2,actual
10993,2024-03-04,account,1827,unavailable,1,1,actual
10994,2024-04-08,account,1827,unavailable,1,1,actual
10995,2024-04-10,account,1827,unavailable,1,2,actual
10996,2024-01-05,account,1828,unavailable,1,1,actual
10997,2024-01-16,account,1828,unavailable,1,1,actual
10998,2024-02-27,account,1828,unavailable,1,10,actual
10999,2024-01-02,account,1829,unavailable,1,3,actual
11000,2024-01-29,account,1829,unavailable,1,1,actual
11001,2024-02-13,account,1829,unavailable,1,1,actual
11002,2024-02-21,account,1829,unavailable,1,1,actual
11003,2024-03-01,account,1829,unavailable,1,2,actual
11004,2024-03-16,account,1829,unavailable,1,3,actual
11005,2024-04-09,account,1829,unavailable,1,2,actual
11006,2024-04-24,account,1829,unavailable,1,1,actual
11007,2024-01-09,account,1830,unavailable,1,1,actual
11008,2024-04-10,account,1830,unavailable,1,1,actual
11009,2024-04-15,account,1830,unavailable,1,1,actual
11010,2024-04-20,account,1830,unavailable,1,1,actual
11011,2024-01-11,account,1831,unavailable,1,2,actual
11012,2024-01-27,account,1831,unavailable,1,1,actual
11013,2024-03-03,account,1831,unavailable,1,1,actual
11014,2024-03-13,account,1831,unavailable,1,2,actual
11015,2024-03-22,account,1831,unavailable,1,3,actual
11016,2024-04-13,account,1831,unavailable,1,1,actual
11017,2024-01-16,account,1832,unavailable,1,3,actual
11018,2024-01-28,account,1832,unavailable,1,1,actual
11019,2024-02-21,account,1832,unavailable,1,1,actual
11020,2024-04-03,account,1832,unavailable,1,1,actual
11021,2024-04-07,account,1832,unavailable,1,7,actual
11022,2024-04-26,account,1832,unavailable,1,3,actual
11023,2024-01-15,account,1833,unavailable,1,2,actual
11024,2024-02-04,account,1833,unavailable,1,1,actual
11025,2024-02-24,account,1833,unavailable,1,1,actual
11026,2024-04-27,account,1833,unavailable,1,2,actual
11027,2024-01-27,account,1834,unavailable,1,3,actual
11028,2024-03-01,account,1834,unavailable,1,1,actual
11029,2024-01-12,account,1835,unavailable,1,2,actual
11030,2024-01-28,account,1835,unavailable,1,2,actual
11031,2024-02-10,account,1835,unavailable,1,1,actual
11032,2024-03-11,account,1835,unavailable,1,2,actual
11033,2024-04-16,account,1835,unavailable,1,1,actual
11034,2024-04-19,account,1835,unavailable,1,4,actual
11035,2024-01-15,account,1836,unavailable,1,2,actual
11036,2024-03-26,account,1836,unavailable,1,2,actual
11037,2024-04-19,account,1836,unavailable,1,1,actual
11038,2024-01-16,account,1837,unavailable,1,2,actual
11039,2024-02-06,account,1837,unavailable,1,1,actual
11040,2024-03-07,account,1837,unavailable,1,1,actual
11041,2024-03-10,account,1837,unavailable,1,1,actual
11042,2024-03-17,account,1837,unavailable,1,1,actual
11043,2024-01-01,account,1838,unavailable,1,3,actual
11044,2024-01-12,account,1838,unavailable,1,1,actual
11045,2024-01-17,account,1838,unavailable,1,1,actual
11046,2024-02-08,account,1838,unavailable,1,1,actual
11047,2024-04-28,account,1838,unavailable,1,1,actual
11048,2024-01-04,account,1839,unavailable,1,1,actual
11049,2024-01-14,account,1839,unavailable,1,4,actual
11050,2024-01-22,account,1839,unavailable,1,2,actual
11051,2024-03-18,account,1839,unavailable,1,1,actual
11052,2024-03-20,account,1839,unavailable,1,2,actual
11053,2024-04-02,account,1839,unavailable,1,1,actual
11054,2024-01-21,account,1840,unavailable,1,1,actual
11055,2024-02-20,account,1840,unavailable,1,1,actual
11056,2024-03-13,account,1840,unavailable,1,1,actual
11057,2024-03-17,account,1840,unavailable,1,2,actual
11058,2024-03-22,account,1840,unavailable,1,3,actual
11059,2024-04-20,account,1840,unavailable,1,4,actual
11060,2024-01-29,account,1841,unavailable,1,1,actual
11061,2024-02-27,account,1841,unavailable,1,2,actual
11062,2024-03-13,account,1841,unavailable,1,3,actual
11063,2024-04-13,account,1841,unavailable,1,2,actual
11064,2024-04-25,account,1841,unavailable,1,2,actual
11065,2024-01-01,account,1842,unavailable,1,3,actual
11066,2024-01-11,account,1842,unavailable,1,1,actual
11067,2024-01-30,account,1842,unavailable,1,8,actual
11068,2024-04-10,account,1842,unavailable,1,1,actual
11069,2024-04-20,account,1842,unavailable,1,1,actual
11070,2024-04-22,account,1842,unavailable,1,3,actual
11071,2024-04-26,account,1842,unavailable,1,1,actual
11072,2024-01-01,account,1843,unavailable,1,1,actual
11073,2024-02-07,account,1843,unavailable,1,1,actual
11074,2024-03-14,account,1843,unavailable,1,1,actual
11075,2024-03-30,account,1843,unavailable,1,1,actual
11076,2024-04-01,account,1843,unavailable,1,2,actual
11077,2024-04-21,account,1843,unavailable,1,2,actual
11078,2024-01-08,account,1844,unavailable,1,6,actual
11079,2024-02-16,account,1844,unavailable,1,1,actual
11080,2024-03-05,account,1844,unavailable,1,1,actual
11081,2024-03-14,account,1844,unavailable,1,1,actual
11082,2024-04-18,account,1844,unavailable,1,1,actual
11083,2024-01-16,account,1845,unavailable,1,3,actual
11084,2024-01-28,account,1845,unavailable,1,1,actual
11085,2024-02-13,account,1845,unavailable,1,1,actual
11086,2024-03-18,account,1845,unavailable,1,7,actual
11087,2024-04-16,account,1845,unavailable,1,1,actual
11088,2024-01-07,account,1846,unavailable,1,2,actual
11089,2024-01-10,account,1846,unavailable,1,1,actual
11090,2024-01-20,account,1846,unavailable,1,1,actual
11091,2024-02-19,account,1846,unavailable,1,2,actual
11092,2024-03-08,account,1846,unavailable,1,2,actual
11093,2024-01-09,account,1847,unavailable,1,1,actual
11094,2024-01-20,account,1847,unavailable,1,1,actual
11095,2024-02-23,account,1847,unavailable,1,2,actual
11096,2024-03-04,account,1847,unavailable,1,3,actual
11097,2024-03-22,account,1847,unavailable,1,1,actual
11098,2024-04-11,account,1847,unavailable,1,1,actual
11099,2024-04-27,account,1847,unavailable,1,3,actual
11100,2024-01-08,account,1848,unavailable,1,1,actual
11101,2024-01-14,account,1848,unavailable,1,1,actual
11102,2024-02-13,account,1848,unavailable,1,1,actual
11103,2024-03-22,account,1848,unavailable,1,1,actual
11104,2024-04-01,account,1848,unavailable,1,2,actual
11105,2024-01-14,account,1849,unavailable,1,3,actual
11106,2024-02-11,account,1849,unavailable,1,2,actual
11107,2024-03-31,account,1849,unavailable,1,2,actual
11108,2024-04-08,account,1849,unavailable,1,3,actual
11109,2024-04-18,account,1849,unavailable,1,1,actual
11110,2024-04-23,account,1849,unavailable,1,3,actual
11111,2024-02-15,account,1850,unavailable,1,1,actual
11112,2024-03-02,account,1850,unavailable,1,1,actual
11113,2024-03-12,account,1850,unavailable,1,3,actual
11114,2024-03-18,account,1850,unavailable,1,1,actual
11115,2024-03-23,account,1850,unavailable,1,1,actual
11116,2024-03-26,account,1850,unavailable,1,1,actual
11117,2024-04-24,account,1850,unavailable,1,3,actual
11118,2024-04-28,account,1850,unavailable,1,1,actual
11119,2024-01-05,account,1851,unavailable,1,1,actual
11120,2024-01-11,account,1851,unavailable,1,1,actual
11121,2024-02-25,account,1851,unavailable,1,2,actual
11122,2024-03-01,account,1851,unavailable,1,3,actual
11123,2024-03-16,account,1851,unavailable,1,1,actual
11124,2024-04-21,account,1851,unavailable,1,8,actual
11125,2024-01-26,account,1852,unavailable,1,1,actual
11126,2024-01-29,account,1852,unavailable,1,1,actual
11127,2024-03-01,account,1852,unavailable,1,1,actual
11128,2024-03-29,account,1852,unavailable,1,2,actual
11129,2024-04-23,account,1852,unavailable,1,1,actual
11130,2024-01-15,account,1853,unavailable,1,2,actual
11131,2024-02-29,account,1853,unavailable,1,1,actual
11132,2024-04-02,account,1853,unavailable,1,1,actual
11133,2024-01-10,account,1854,unavailable,1,2,actual
11134,2024-01-27,account,1854,unavailable,1,2,actual
11135,2024-01-31,account,1854,unavailable,1,4,actual
11136,2024-02-05,account,1854,unavailable,1,3,actual
11137,2024-03-25,account,1854,unavailable,1,3,actual
11138,2024-02-02,account,1855,unavailable,1,1,actual
11139,2024-02-24,account,1855,unavailable,1,1,actual
11140,2024-03-04,account,1855,unavailable,1,1,actual
11141,2024-03-27,account,1855,unavailable,1,9,actual
11142,2024-04-11,account,1855,unavailable,1,1,actual
11143,2024-04-14,account,1855,unavailable,1,1,actual
11144,2024-04-17,account,1855,unavailable,1,1,actual
11145,2024-01-01,account,1856,unavailable,1,1,actual
11146,2024-01-05,account,1856,unavailable,1,5,actual
11147,2024-01-11,account,1856,unavailable,1,2,actual
11148,2024-01-14,account,1856,unavailable,1,1,actual
11149,2024-01-27,account,1856,unavailable,1,3,actual
11150,2024-03-07,account,1856,unavailable,1,1,actual
11151,2024-03-25,account,1856,unavailable,1,1,actual
11152,2024-04-28,account,1856,unavailable,1,1,actual
11153,2024-01-11,account,1857,unavailable,1,1,actual
11154,2024-01-22,account,1857,unavailable,1,3,actual
11155,2024-02-14,account,1857,unavailable,1,2,actual
11156,2024-03-13,account,1857,unavailable,1,1,actual
11157,2024-04-07,account,1857,unavailable,1,2,actual
11158,2024-03-02,account,1858,unavailable,1,4,actual
11159,2024-03-26,account,1858,unavailable,1,1,actual
11160,2024-04-03,account,1858,unavailable,1,1,actual
11161,2024-04-18,account,1858,unavailable,1,1,actual
11162,2024-01-23,account,1859,unavailable,1,1,actual
11163,2024-03-23,account,1859,unavailable,1,2,actual
11164,2024-03-30,account,1859,unavailable,1,2,actual
11165,2024-04-07,account,1859,unavailable,1,2,actual
11166,2024-01-02,account,1860,unavailable,1,1,actual
11167,2024-01-22,account,1860,unavailable,1,3,actual
11168,2024-02-16,account,1860,unavailable,1,2,actual
11169,2024-03-09,account,1860,unavailable,1,3,actual
11170,2024-03-18,account,1860,unavailable,1,1,actual
11171,2024-02-18,account,1861,unavailable,1,1,actual
11172,2024-03-15,account,1861,unavailable,1,1,actual
11173,2024-03-17,account,1861,unavailable,1,1,actual
11174,2024-03-30,account,1861,unavailable,1,2,actual
11175,2024-04-15,account,1861,unavailable,1,1,actual
11176,2024-04-17,account,1861,unavailable,1,3,actual
11177,2024-04-25,account,1861,unavailable,1,3,actual
11178,2024-01-30,account,1862,unavailable,1,2,actual
11179,2024-02-04,account,1862,unavailable,1,2,actual
11180,2024-02-08,account,1862,unavailable,1,4,actual
11181,2024-04-03,account,1862,unavailable,1,1,actual
11182,2024-01-14,account,1863,unavailable,1,4,actual
11183,2024-01-31,account,1863,unavailable,1,1,actual
11184,2024-04-13,account,1863,unavailable,1,1,actual
11185,2024-04-23,account,1863,unavailable,1,2,actual
11186,2024-01-10,account,1864,unavailable,1,1,actual
11187,2024-01-14,account,1864,unavailable,1,3,actual
11188,2024-01-28,account,1864,unavailable,1,1,actual
11189,2024-02-14,account,1864,unavailable,1,2,actual
11190,2024-02-21,account,1864,unavailable,1,2,actual
11191,2024-03-04,account,1864,unavailable,1,1,actual
11192,2024-03-07,account,1864,unavailable,1,2,actual
11193,2024-03-19,account,1864,unavailable,1,5,actual
11194,2024-03-29,account,1864,unavailable,1,1,actual
11195,2024-04-09,account,1864,unavailable,1,2,actual
11196,2024-04-22,account,1864,unavailable,1,1,actual
11197,2024-01-09,account,1865,unavailable,1,1,actual
11198,2024-01-25,account,1865,unavailable,1,2,actual
11199,2024-02-20,account,1865,unavailable,1,2,actual
11200,2024-03-12,account,1865,unavailable,1,2,actual
11201,2024-04-02,account,1865,unavailable,1,3,actual
11202,2024-01-11,account,1866,unavailable,1,1,actual
11203,2024-01-18,account,1866,unavailable,1,1,actual
11204,2024-01-26,account,1866,unavailable,1,2,actual
11205,2024-02-13,account,1866,unavailable,1,1,actual
11206,2024-02-18,account,1866,unavailable,1,4,actual
11207,2024-04-04,account,1866,unavailable,1,1,actual
11208,2024-04-07,account,1866,unavailable,1,5,actual
11209,2024-04-24,account,1866,unavailable,1,4,actual
11210,2024-01-07,account,1867,unavailable,1,6,actual
11211,2024-01-14,account,1867,unavailable,1,1,actual
11212,2024-02-03,account,1867,unavailable,1,1,actual
11213,2024-02-19,account,1867,unavailable,1,4,actual
11214,2024-03-01,account,1867,unavailable,1,1,actual
11215,2024-03-10,account,1867,unavailable,1,1,actual
11216,2024-03-28,account,1867,unavailable,1,2,actual
11217,2024-04-09,account,1867,unavailable,1,1,actual
11218,2024-04-25,account,1867,unavailable,1,2,actual
11219,2024-01-22,account,1868,unavailable,1,3,actual
11220,2024-01-28,account,1868,unavailable,1,3,actual
11221,2024-03-03,account,1868,unavailable,1,2,actual
11222,2024-03-13,account,1868,unavailable,1,2,actual
11223,2024-01-02,account,1869,unavailable,1,1,actual
11224,2024-01-24,account,1869,unavailable,1,3,actual
11225,2024-02-20,account,1869,unavailable,1,1,actual
11226,2024-03-01,account,1869,unavailable,1,2,actual
11227,2024-03-05,account,1869,unavailable,1,2,actual
11228,2024-03-19,account,1869,unavailable,1,1,actual
11229,2024-01-02,account,1870,unavailable,1,1,actual
11230,2024-01-08,account,1870,unavailable,1,1,actual
11231,2024-02-05,account,1870,unavailable,1,3,actual
11232,2024-03-11,account,1870,unavailable,1,1,actual
11233,2024-04-05,account,1870,unavailable,1,5,actual
11234,2024-04-16,account,1870,unavailable,1,2,actual
11235,2024-04-25,account,1870,unavailable,1,1,actual
11236,2024-04-29,account,1870,unavailable,1,1,actual
11237,2024-01-12,account,1871,unavailable,1,1,actual
11238,2024-01-16,account,1871,unavailable,1,2,actual
11239,2024-01-30,account,1871,unavailable,1,3,actual
11240,2024-02-14,account,1871,unavailable,1,4,actual
11241,2024-03-23,account,1871,unavailable,1,1,actual
11242,2024-04-25,account,1871,unavailable,1,1,actual
11243,2024-01-16,account,1872,unavailable,1,1,actual
11244,2024-02-08,account,1872,unavailable,1,2,actual
11245,2024-02-26,account,1872,unavailable,1,3,actual
11246,2024-02-07,account,1873,unavailable,1,4,actual
11247,2024-02-27,account,1873,unavailable,1,1,actual
11248,2024-03-02,account,1873,unavailable,1,5,actual
11249,2024-01-29,account,1874,unavailable,1,3,actual
11250,2024-02-11,account,1874,unavailable,1,2,actual
11251,2024-03-20,account,1874,unavailable,1,1,actual
11252,2024-04-06,account,1874,unavailable,1,3,actual
11253,2024-04-14,account,1874,unavailable,1,2,actual
11254,2024-01-04,account,1875,unavailable,1,2,actual
11255,2024-01-30,account,1875,unavailable,1,1,actual
11256,2024-02-04,account,1875,unavailable,1,1,actual
11257,2024-02-22,account,1875,unavailable,1,1,actual
11258,2024-03-11,account,1875,unavailable,1,2,actual
11259,2024-03-15,account,1875,unavailable,1,1,actual
11260,2024-04-06,account,1875,unavailable,1,6,actual
11261,2024-01-01,account,1876,unavailable,1,1,actual
11262,2024-01-28,account,1876,unavailable,1,4,actual
11263,2024-02-25,account,1876,unavailable,1,3,actual
11264,2024-04-28,account,1876,unavailable,1,2,actual
11265,2024-01-17,account,1877,unavailable,1,1,actual
11266,2024-04-04,account,1877,unavailable,1,1,actual
11267,2024-04-18,account,1877,unavailable,1,1,actual
11268,2024-01-15,account,1878,unavailable,1,3,actual
11269,2024-02-08,account,1878,unavailable,1,5,actual
11270,2024-03-10,account,1878,unavailable,1,1,actual
11271,2024-03-12,account,1878,unavailable,1,3,actual
11272,2024-04-07,account,1878,unavailable,1,1,actual
11273,2024-04-17,account,1878,unavailable,1,2,actual
11274,2024-01-19,account,1879,unavailable,1,2,actual
11275,2024-02-21,account,1879,unavailable,1,1,actual
11276,2024-03-13,account,1879,unavailable,1,5,actual
11277,2024-04-28,account,1879,unavailable,1,2,actual
11278,2024-01-05,account,1880,unavailable,1,3,actual
11279,2024-01-23,account,1880,unavailable,1,4,actual
11280,2024-02-13,account,1880,unavailable,1,5,actual
11281,2024-02-20,account,1880,unavailable,1,1,actual
11282,2024-03-15,account,1880,unavailable,1,3,actual
11283,2024-03-29,account,1880,unavailable,1,1,actual
11284,2024-04-03,account,1880,unavailable,1,3,actual
11285,2024-04-14,account,1880,unavailable,1,1,actual
11286,2024-04-20,account,1880,unavailable,1,1,actual
11287,2024-04-22,account,1880,unavailable,1,1,actual
11288,2024-04-25,account,1880,unavailable,1,1,actual
11289,2024-01-01,account,1881,unavailable,1,3,actual
11290,2024-02-05,account,1881,unavailable,1,2,actual
11291,2024-02-10,account,1881,unavailable,1,2,actual
11292,2024-02-16,account,1881,unavailable,1,1,actual
11293,2024-02-20,account,1881,unavailable,1,1,actual
11294,2024-03-20,account,1881,unavailable,1,2,actual
11295,2024-03-24,account,1881,unavailable,1,1,actual
11296,2024-04-21,account,1881,unavailable,1,1,actual
11297,2024-01-13,account,1882,unavailable,1,6,actual
11298,2024-02-13,account,1882,unavailable,1,1,actual
11299,2024-03-16,account,1882,unavailable,1,7,actual
11300,2024-03-28,account,1882,unavailable,1,1,actual
11301,2024-04-01,account,1882,unavailable,1,6,actual
11302,2024-01-06,account,1883,unavailable,1,1,actual
11303,2024-01-26,account,1883,unavailable,1,6,actual
11304,2024-02-04,account,1883,unavailable,1,4,actual
11305,2024-02-24,account,1883,unavailable,1,1,actual
11306,2024-03-13,account,1883,unavailable,1,1,actual
11307,2024-04-04,account,1883,unavailable,1,2,actual
11308,2024-04-09,account,1883,unavailable,1,3,actual
11309,2024-01-03,account,1884,unavailable,1,1,actual
11310,2024-01-05,account,1884,unavailable,1,2,actual
11311,2024-01-17,account,1884,unavailable,1,1,actual
11312,2024-02-06,account,1884,unavailable,1,4,actual
11313,2024-02-19,account,1884,unavailable,1,1,actual
11314,2024-02-22,account,1884,unavailable,1,1,actual
11315,2024-03-20,account,1884,unavailable,1,3,actual
11316,2024-03-24,account,1884,unavailable,1,1,actual
11317,2024-01-03,account,1885,unavailable,1,1,actual
11318,2024-01-26,account,1885,unavailable,1,1,actual
11319,2024-02-10,account,1885,unavailable,1,1,actual
11320,2024-02-23,account,1885,unavailable,1,2,actual
11321,2024-03-29,account,1885,unavailable,1,2,actual
11322,2024-01-03,account,1886,unavailable,1,1,actual
11323,2024-01-07,account,1886,unavailable,1,2,actual
11324,2024-02-08,account,1886,unavailable,1,2,actual
11325,2024-02-26,account,1886,unavailable,1,1,actual
11326,2024-04-02,account,1886,unavailable,1,5,actual
11327,2024-04-27,account,1886,unavailable,1,3,actual
11328,2024-01-03,account,1887,unavailable,1,4,actual
11329,2024-02-12,account,1887,unavailable,1,6,actual
11330,2024-02-26,account,1887,unavailable,1,3,actual
11331,2024-03-07,account,1887,unavailable,1,1,actual
11332,2024-03-14,account,1887,unavailable,1,2,actual
11333,2024-01-04,account,1888,unavailable,1,1,actual
11334,2024-01-17,account,1888,unavailable,1,1,actual
11335,2024-04-05,account,1888,unavailable,1,1,actual
11336,2024-04-26,account,1888,unavailable,1,4,actual
11337,2024-01-13,account,1889,unavailable,1,1,actual
11338,2024-01-25,account,1889,unavailable,1,2,actual
11339,2024-02-02,account,1889,unavailable,1,1,actual
11340,2024-03-11,account,1889,unavailable,1,1,actual
11341,2024-01-14,account,1890,unavailable,1,1,actual
11342,2024-01-20,account,1890,unavailable,1,5,actual
11343,2024-02-05,account,1890,unavailable,1,1,actual
11344,2024-02-26,account,1890,unavailable,1,2,actual
11345,2024-03-16,account,1890,unavailable,1,1,actual
11346,2024-03-27,account,1890,unavailable,1,1,actual
11347,2024-04-06,account,1890,unavailable,1,1,actual
11348,2024-01-02,account,1891,unavailable,1,3,actual
11349,2024-02-19,account,1891,unavailable,1,5,actual
11350,2024-02-28,account,1891,unavailable,1,1,actual
11351,2024-03-28,account,1891,unavailable,1,2,actual
11352,2024-04-05,account,1891,unavailable,1,1,actual
11353,2024-04-13,account,1891,unavailable,1,2,actual
11354,2024-01-01,account,1892,unavailable,1,3,actual
11355,2024-01-06,account,1892,unavailable,1,6,actual
11356,2024-02-11,account,1892,unavailable,1,1,actual
11357,2024-02-26,account,1892,unavailable,1,1,actual
11358,2024-03-11,account,1892,unavailable,1,1,actual
11359,2024-03-19,account,1892,unavailable,1,3,actual
11360,2024-04-05,account,1892,unavailable,1,1,actual
11361,2024-02-06,account,1893,unavailable,1,3,actual
11362,2024-02-14,account,1893,unavailable,1,1,actual
11363,2024-02-21,account,1893,unavailable,1,4,actual
11364,2024-03-22,account,1893,unavailable,1,1,actual
11365,2024-04-16,account,1893,unavailable,1,1,actual
11366,2024-01-07,account,1894,unavailable,1,3,actual
11367,2024-02-12,account,1894,unavailable,1,1,actual
11368,2024-03-07,account,1894,unavailable,1,1,actual
11369,2024-03-24,account,1894,unavailable,1,4,actual
11370,2024-04-11,account,1894,unavailable,1,1,actual
11371,2024-04-14,account,1894,unavailable,1,1,actual
11372,2024-02-11,account,1895,unavailable,1,1,actual
11373,2024-02-20,account,1895,unavailable,1,5,actual
11374,2024-03-15,account,1895,unavailable,1,3,actual
11375,2024-04-10,account,1895,unavailable,1,1,actual
11376,2024-01-14,account,1896,unavailable,1,2,actual
