event_id,date,rep_id,start_time,planned_duration_min,actual_duration_min,account_id,segment_at_call,brand_id,brand_priority,outcome,scenario_id
20068,2024-01-16,11,17:00,45,45,479,B,1,0.5000,completed,naive
20069,2024-01-16,12,09:00,30,30,48,C,1,0.5000,completed,naive
20070,2024-01-16,12,09:45,75,75,125,B,0,0.5000,completed,naive
20071,2024-01-16,12,11:15,45,0,246,B,0,0.5000,no_show,naive
20072,2024-01-16,12,12:15,45,45,257,B,0,0.5000,completed,naive
20073,2024-01-16,12,13:15,45,0,370,A,1,0.5000,no_show,naive
20074,2024-01-16,12,14:15,60,60,498,A,1,0.5000,completed,naive
20075,2024-01-16,12,15:30,45,45,566,B,0,0.5000,completed,naive
20076,2024-01-16,12,16:30,60,60,623,A,1,0.5000,completed,naive
20077,2024-01-16,13,09:00,30,30,341,C,4,0.5000,completed,naive
20078,2024-01-16,13,09:45,30,30,349,C,5,0.5000,completed,naive
20079,2024-01-16,13,10:30,30,30,351,C,4,0.5000,completed,naive
20080,2024-01-16,13,11:15,30,30,474,B,4,0.5000,completed,naive
20081,2024-01-16,13,12:00,30,30,480,C,4,0.5000,completed,naive
20082,2024-01-16,13,12:45,30,0,484,C,4,0.5000,no_show,naive
20083,2024-01-16,13,13:30,60,60,525,A,4,0.5000,completed,naive
20084,2024-01-16,13,14:45,45,45,560,B,4,0.5000,completed,naive
20085,2024-01-16,14,09:00,30,30,216,B,3,0.5000,completed,naive
20086,2024-01-16,14,09:45,30,30,350,B,2,0.5000,completed,naive
20087,2024-01-16,14,10:30,30,30,351,C,2,0.5000,completed,naive
20088,2024-01-16,14,11:15,60,60,398,A,3,0.5000,completed,naive
20089,2024-01-16,14,12:30,30,30,480,C,2,0.5000,completed,naive
20090,2024-01-16,14,13:15,30,30,481,B,2,0.5000,completed,naive
20091,2024-01-16,15,09:00,75,75,54,B,1,0.5000,completed,naive
20092,2024-01-16,15,10:30,45,45,234,C,1,0.5000,completed,naive
20093,2024-01-16,15,11:30,60,60,237,B,0,0.5000,completed,naive
20094,2024-01-16,15,12:45,45,45,241,B,1,0.5000,completed,naive
20095,2024-01-16,15,13:45,30,30,470,A,1,0.5000,completed,naive
20096,2024-01-16,15,14:30,30,30,489,C,0,0.5000,completed,naive
20097,2024-01-16,15,15:15,75,75,492,B,1,0.5000,completed,naive
20098,2024-01-16,15,16:45,45,45,493,C,1,0.5000,completed,naive
20099,2024-01-16,16,09:00,60,60,165,B,0,0.5000,completed,naive
20100,2024-01-16,16,10:15,45,45,374,B,1,0.5000,completed,naive
20101,2024-01-16,16,11:15,30,30,567,C,0,0.5000,completed,naive
20102,2024-01-16,16,12:00,60,60,577,C,1,0.5000,completed,naive
20103,2024-01-16,17,09:00,45,45,116,B,3,0.5000,completed,naive
20104,2024-01-16,17,10:00,45,45,589,B,2,0.5000,completed,naive
20105,2024-01-16,17,11:00,75,75,683,A,3,0.5000,completed,naive
20106,2024-01-16,17,12:30,60,0,746,B,2,0.5000,no_show,naive
20107,2024-01-16,18,09:00,30,30,202,B,2,0.5000,completed,naive
20108,2024-01-16,18,09:45,45,45,351,C,2,0.5000,completed,naive
20109,2024-01-16,18,10:45,30,30,480,C,2,0.5000,completed,naive
20110,2024-01-16,18,11:30,30,30,481,B,2,0.5000,completed,naive
20111,2024-01-16,18,12:15,60,60,534,B,2,0.5000,completed,naive
20112,2024-01-16,18,13:30,30,30,607,B,3,0.5000,completed,naive
20113,2024-01-16,18,14:15,30,30,625,C,3,0.5000,completed,naive
20114,2024-01-16,19,09:00,45,45,202,B,0,0.5000,completed,naive
20115,2024-01-16,19,10:00,45,45,374,B,1,0.5000,completed,naive
20116,2024-01-16,19,11:00,60,60,398,A,1,0.5000,completed,naive
20117,2024-01-16,19,12:15,45,45,445,C,0,0.5000,completed,naive
20118,2024-01-16,19,13:15,45,45,446,B,1,0.5000,completed,naive
20119,2024-01-16,19,14:15,30,30,448,C,0,0.5000,completed,naive
20120,2024-01-16,19,15:00,60,60,520,A,0,0.5000,completed,naive
20121,2024-01-17,0,09:00,30,0,459,C,1,0.5000,no_show,naive
20122,2024-01-17,0,09:45,45,45,460,C,1,0.5000,completed,naive
20123,2024-01-17,0,10:45,45,45,471,B,1,0.5000,completed,naive
20124,2024-01-17,0,11:45,30,30,514,B,1,0.5000,completed,naive
20125,2024-01-17,0,12:30,45,45,520,A,0,0.5000,completed,naive
20126,2024-01-17,0,13:30,30,0,534,B,0,0.5000,no_show,naive
20127,2024-01-17,0,14:15,30,30,543,A,0,0.5000,completed,naive
20128,2024-01-17,1,09:00,30,30,109,C,0,0.5000,completed,naive
20129,2024-01-17,1,09:45,45,45,510,B,0,0.5000,completed,naive
20130,2024-01-17,1,10:45,60,60,589,B,0,0.5000,completed,naive
20131,2024-01-17,1,12:00,30,30,692,B,1,0.5000,completed,naive
20132,2024-01-17,1,12:45,45,45,696,C,1,0.5000,completed,naive
20133,2024-01-17,1,13:45,30,30,718,C,0,0.5000,completed,naive
20134,2024-01-17,1,14:30,60,60,721,C,0,0.5000,completed,naive
20135,2024-01-17,2,09:00,45,45,119,B,1,0.5000,completed,naive
20136,2024-01-17,2,10:00,60,60,318,B,0,0.5000,completed,naive
20137,2024-01-17,2,11:15,30,30,321,C,1,0.5000,completed,naive
20138,2024-01-17,2,12:00,30,30,377,A,0,0.5000,completed,naive
20139,2024-01-17,2,12:45,45,45,394,B,0,0.5000,completed,naive
20140,2024-01-17,2,13:45,60,60,443,A,1,0.5000,completed,naive
20141,2024-01-17,2,15:00,30,30,455,C,1,0.5000,completed,naive
20142,2024-01-17,2,15:45,45,45,458,B,1,0.5000,completed,naive
20143,2024-01-17,2,16:45,30,0,459,C,1,0.5000,no_show,naive
20144,2024-01-17,2,17:30,30,30,460,C,1,0.5000,completed,naive
20145,2024-01-17,3,09:00,30,30,482,B,4,0.5000,completed,naive
20146,2024-01-17,3,09:45,45,0,483,A,4,0.5000,no_show,naive
20147,2024-01-17,3,10:45,45,45,559,B,4,0.5000,completed,naive
20148,2024-01-17,3,11:45,45,45,604,C,5,0.5000,completed,naive
20149,2024-01-17,3,12:45,60,60,614,A,5,0.5000,completed,naive
20150,2024-01-17,3,14:00,30,30,615,C,5,0.5000,completed,naive
20151,2024-01-17,3,14:45,30,30,616,C,4,0.5000,completed,naive
20152,2024-01-17,3,15:30,45,45,623,A,5,0.5000,completed,naive
20153,2024-01-17,3,16:30,30,30,624,C,5,0.5000,completed,naive
20154,2024-01-17,4,09:00,30,0,88,C,4,0.5000,no_show,naive
20155,2024-01-17,4,09:45,30,0,480,C,4,0.5000,no_show,naive
20156,2024-01-17,4,10:30,60,0,680,B,5,0.5000,no_show,naive
20157,2024-01-17,4,11:45,75,0,705,A,4,0.5000,no_show,naive
20158,2024-01-17,4,13:15,30,0,712,C,5,0.5000,no_show,naive
20159,2024-01-17,4,14:00,45,0,714,C,4,0.5000,no_show,naive
20160,2024-01-17,4,15:00,30,0,722,C,4,0.5000,no_show,naive
20161,2024-01-17,5,09:00,45,45,535,C,3,0.5000,completed,naive
20162,2024-01-17,5,10:00,45,45,601,B,3,0.5000,completed,naive
20163,2024-01-17,5,11:00,30,30,696,C,3,0.5000,completed,naive
20164,2024-01-17,5,11:45,30,30,703,C,2,0.5000,completed,naive
20165,2024-01-17,5,12:30,45,45,717,A,2,0.5000,completed,naive
20166,2024-01-17,5,13:30,60,60,719,B,3,0.5000,completed,naive
20167,2024-01-17,5,14:45,75,75,720,B,3,0.5000,completed,naive
20168,2024-01-17,6,09:00,45,45,176,B,5,0.5000,completed,naive
20169,2024-01-17,6,10:00,45,45,277,B,5,0.5000,completed,naive
20170,2024-01-17,6,11:00,30,0,697,A,4,0.5000,no_show,naive
20171,2024-01-17,6,11:45,60,60,698,B,5,0.5000,completed,naive
20172,2024-01-17,6,13:00,45,45,806,B,4,0.5000,completed,naive
20173,2024-01-17,6,14:00,30,30,889,B,4,0.5000,completed,naive
20174,2024-01-17,6,14:45,30,30,896,C,4,0.5000,completed,naive
20175,2024-01-17,7,09:00,45,45,161,B,4,0.5000,completed,naive
20176,2024-01-17,7,10:00,60,60,787,B,5,0.5000,completed,naive
20177,2024-01-17,7,11:15,45,0,801,B,4,0.5000,no_show,naive
20178,2024-01-17,7,12:15,30,30,835,B,5,0.5000,completed,naive
20179,2024-01-17,8,09:00,45,0,459,C,3,0.5000,no_show,naive
20180,2024-01-17,8,10:00,30,0,688,B,3,0.5000,no_show,naive
20181,2024-01-17,8,10:45,45,0,889,B,3,0.5000,no_show,naive
20182,2024-01-17,8,11:45,30,0,1156,B,3,0.5000,no_show,naive
20183,2024-01-17,9,09:00,30,30,105,C,4,0.5000,completed,naive
20184,2024-01-17,9,09:45,45,45,283,B,4,0.5000,completed,naive
20185,2024-01-17,9,10:45,30,30,694,C,5,0.5000,completed,naive
20186,2024-01-17,9,11:30,45,45,718,C,4,0.5000,completed,naive
20187,2024-01-17,9,12:30,75,75,910,A,4,0.5000,completed,naive
20188,2024-01-17,9,14:00,30,30,919,C,4,0.5000,completed,naive
20189,2024-01-17,9,14:45,60,60,920,B,5,0.5000,completed,naive
20190,2024-01-17,10,09:00,60,0,227,B,4,0.5000,no_show,naive
20191,2024-01-17,10,10:15,45,0,790,B,4,0.5000,no_show,naive
20192,2024-01-17,10,11:15,60,0,966,B,5,0.5000,no_show,naive
20193,2024-01-17,10,12:30,30,0,970,B,4,0.5000,no_show,naive
20194,2024-01-17,10,13:15,60,0,972,B,4,0.5000,no_show,naive
20195,2024-01-17,10,14:30,45,0,976,C,4,0.5000,no_show,naive
20196,2024-01-17,11,09:00,30,30,165,B,0,0.5000,completed,naive
20197,2024-01-17,11,09:45,30,30,273,B,0,0.5000,completed,naive
20198,2024-01-17,11,10:30,45,45,508,C,0,0.5000,completed,naive
20199,2024-01-17,11,11:30,75,75,525,A,0,0.5000,completed,naive
20200,2024-01-17,11,13:00,45,45,593,B,0,0.5000,completed,naive
20201,2024-01-17,11,14:00,30,30,598,B,0,0.5000,completed,naive
20202,2024-01-17,12,09:00,45,0,54,B,1,0.5000,no_show,naive
20203,2024-01-17,12,10:00,30,0,259,B,0,0.5000,no_show,naive
20204,2024-01-17,12,10:45,30,0,354,B,0,0.5000,no_show,naive
20205,2024-01-17,12,11:30,45,0,491,B,1,0.5000,no_show,naive
20206,2024-01-17,12,12:30,30,0,630,C,1,0.5000,no_show,naive
20207,2024-01-17,12,13:15,45,0,633,C,1,0.5000,no_show,naive
20208,2024-01-17,12,14:15,60,0,652,A,1,0.5000,no_show,naive
20209,2024-01-17,12,15:30,30,0,659,C,1,0.5000,no_show,naive
20210,2024-01-17,13,09:00,30,30,65,C,4,0.5000,completed,naive
20211,2024-01-17,13,09:45,30,30,126,B,4,0.5000,completed,naive
20212,2024-01-17,13,10:30,30,30,362,C,5,0.5000,completed,naive
20213,2024-01-17,13,11:15,30,30,486,C,4,0.5000,completed,naive
20214,2024-01-17,13,12:00,30,0,612,C,5,0.5000,no_show,naive
20215,2024-01-17,13,12:45,45,45,613,C,4,0.5000,completed,naive
20216,2024-01-17,13,13:45,30,30,620,B,5,0.5000,completed,naive
20217,2024-01-17,13,14:30,60,60,623,A,5,0.5000,completed,naive
20218,2024-01-17,14,09:00,30,30,48,C,3,0.5000,completed,naive
20219,2024-01-17,14,09:45,45,0,484,C,2,0.5000,no_show,naive
20220,2024-01-17,14,10:45,60,60,492,B,3,0.5000,completed,naive
20221,2024-01-17,14,12:00,60,60,501,A,3,0.5000,completed,naive
20222,2024-01-17,14,13:15,60,60,543,A,2,0.5000,completed,naive
20223,2024-01-17,14,14:30,30,30,648,C,3,0.5000,completed,naive
20224,2024-01-17,14,15:15,30,30,655,C,3,0.5000,completed,naive
20225,2024-01-17,14,16:00,30,30,659,C,3,0.5000,completed,naive
20226,2024-01-17,15,09:00,30,30,58,C,0,0.5000,completed,naive
20227,2024-01-17,15,09:45,45,45,242,B,1,0.5000,completed,naive
20228,2024-01-17,15,10:45,45,45,494,C,0,0.5000,completed,naive
20229,2024-01-17,15,11:45,60,60,497,C,1,0.5000,completed,naive
20230,2024-01-17,15,13:00,60,60,584,B,1,0.5000,completed,naive
20231,2024-01-17,15,14:15,75,75,598,B,0,0.5000,completed,naive
20232,2024-01-17,15,15:45,45,45,607,B,1,0.5000,completed,naive
20233,2024-01-17,16,09:00,30,30,167,C,0,0.5000,completed,naive
20234,2024-01-17,16,09:45,45,45,394,B,0,0.5000,completed,naive
20235,2024-01-17,16,10:45,30,30,592,C,0,0.5000,completed,naive
20236,2024-01-17,16,11:30,45,45,595,C,1,0.5000,completed,naive
20237,2024-01-17,16,12:30,30,30,731,B,0,0.5000,completed,naive
20238,2024-01-17,16,13:15,45,45,736,B,1,0.5000,completed,naive
20239,2024-01-17,17,09:00,60,60,399,B,2,0.5000,completed,naive
20240,2024-01-17,17,10:15,30,0,912,C,2,0.5000,no_show,naive
20241,2024-01-17,17,11:00,30,30,917,C,3,0.5000,completed,naive
20242,2024-01-17,17,11:45,45,45,953,C,2,0.5000,completed,naive
20243,2024-01-17,18,09:00,30,30,203,C,3,0.5000,completed,naive
20244,2024-01-17,18,09:45,45,0,488,B,2,0.5000,no_show,naive
20245,2024-01-17,18,10:45,30,30,638,C,3,0.5000,completed,naive
20246,2024-01-17,18,11:30,45,45,640,A,3,0.5000,completed,naive
20247,2024-01-17,18,12:30,60,60,715,A,2,0.5000,completed,naive
20248,2024-01-17,18,13:45,75,75,717,A,2,0.5000,completed,naive
20249,2024-01-17,18,15:15,60,0,789,A,2,0.5000,no_show,naive
20250,2024-01-17,18,16:30,30,30,819,C,3,0.5000,completed,naive
20251,2024-01-17,19,09:00,30,30,109,C,0,0.5000,completed,naive
20252,2024-01-17,19,09:45,45,45,204,B,0,0.5000,completed,naive
20253,2024-01-17,19,10:45,30,30,307,C,0,0.5000,completed,naive
20254,2024-01-17,19,11:30,45,45,453,C,1,0.5000,completed,naive
20255,2024-01-17,19,12:30,45,45,526,B,0,0.5000,completed,naive
20256,2024-01-17,19,13:30,60,0,534,B,0,0.5000,no_show,naive
20257,2024-01-18,0,09:00,45,45,22,A,1,0.5000,completed,naive
20258,2024-01-18,0,10:00,60,60,62,A,0,0.5000,completed,naive
20259,2024-01-18,0,11:15,60,60,128,B,1,0.5000,completed,naive
20260,2024-01-18,0,12:30,75,75,164,A,1,0.5000,completed,naive
20261,2024-01-18,0,14:00,30,30,199,B,0,0.5000,completed,naive
20262,2024-01-18,0,14:45,45,45,349,C,1,0.5000,completed,naive
20263,2024-01-18,0,15:45,30,30,408,B,1,0.5000,completed,naive
20264,2024-01-18,0,16:30,60,60,558,B,1,0.5000,completed,naive
20265,2024-01-18,1,09:00,45,45,110,A,1,0.5000,completed,naive
20266,2024-01-18,1,10:00,30,0,236,A,0,0.5000,no_show,naive
20267,2024-01-18,1,10:45,45,45,515,C,1,0.5000,completed,naive
20268,2024-01-18,1,11:45,30,30,722,C,0,0.5000,completed,naive
20269,2024-01-18,1,12:30,45,45,727,C,1,0.5000,completed,naive
20270,2024-01-18,1,13:30,75,0,729,B,1,0.5000,no_show,naive
20271,2024-01-18,2,09:00,45,45,164,A,1,0.5000,completed,naive
20272,2024-01-18,2,10:00,45,45,208,B,1,0.5000,completed,naive
20273,2024-01-18,2,11:00,45,0,328,C,0,0.5000,no_show,naive
20274,2024-01-18,2,12:00,30,0,471,B,1,0.5000,no_show,naive
20275,2024-01-18,2,12:45,60,0,483,A,0,0.5000,no_show,naive
20276,2024-01-18,2,14:00,30,30,510,B,0,0.5000,completed,naive
20277,2024-01-18,2,14:45,30,30,524,B,1,0.5000,completed,naive
20278,2024-01-18,2,15:30,45,45,558,B,1,0.5000,completed,naive
20279,2024-01-18,2,16:30,30,30,580,A,1,0.5000,completed,naive
20280,2024-01-18,3,09:00,60,60,59,A,5,0.5000,completed,naive
20281,2024-01-18,3,10:15,30,30,279,A,4,0.5000,completed,naive
20282,2024-01-18,3,11:00,30,30,489,C,4,0.5000,completed,naive
20283,2024-01-18,3,11:45,30,30,627,C,4,0.5000,completed,naive
20284,2024-01-18,3,12:30,60,60,660,A,4,0.5000,completed,naive
20285,2024-01-18,3,13:45,30,30,673,B,5,0.5000,completed,naive
20286,2024-01-18,3,14:30,30,30,680,B,5,0.5000,completed,naive
20287,2024-01-18,4,09:00,60,0,22,A,5,0.5000,no_show,naive
20288,2024-01-18,4,10:15,30,0,181,B,4,0.5000,no_show,naive
20289,2024-01-18,4,11:00,30,0,260,C,4,0.5000,no_show,naive
20290,2024-01-18,4,11:45,30,0,487,C,5,0.5000,no_show,naive
20291,2024-01-18,4,12:30,60,0,750,C,5,0.5000,no_show,naive
20292,2024-01-18,4,13:45,60,0,777,A,4,0.5000,no_show,naive
20293,2024-01-18,4,15:00,60,0,790,B,4,0.5000,no_show,naive
20294,2024-01-18,4,16:15,45,0,792,A,5,0.5000,no_show,naive
20295,2024-01-18,4,17:15,30,0,801,B,4,0.5000,no_show,naive
20296,2024-01-18,5,09:00,45,45,91,B,3,0.5000,completed,naive
20297,2024-01-18,5,10:00,45,45,138,A,2,0.5000,completed,naive
20298,2024-01-18,5,11:00,30,30,202,B,2,0.5000,completed,naive
20299,2024-01-18,5,11:45,45,45,552,C,2,0.5000,completed,naive
20300,2024-01-18,5,12:45,30,30,721,C,2,0.5000,completed,naive
20301,2024-01-18,5,13:30,75,75,725,A,3,0.5000,completed,naive
20302,2024-01-18,5,15:00,75,75,743,A,3,0.5000,completed,naive
20303,2024-01-18,6,09:00,60,60,22,A,5,0.5000,completed,naive
20304,2024-01-18,6,10:15,30,30,32,A,5,0.5000,completed,naive
20305,2024-01-18,6,11:00,60,60,72,C,5,0.5000,completed,naive
20306,2024-01-18,6,12:15,75,75,100,A,4,0.5000,completed,naive
20307,2024-01-18,6,13:45,45,45,292,C,5,0.5000,completed,naive
20308,2024-01-18,7,09:00,30,0,165,B,4,0.5000,no_show,naive
20309,2024-01-18,7,09:45,60,60,299,A,4,0.5000,completed,naive
20310,2024-01-18,7,11:00,75,75,543,A,4,0.5000,completed,naive
20311,2024-01-18,7,12:30,30,30,704,C,4,0.5000,completed,naive
20312,2024-01-18,7,13:15,75,75,910,A,4,0.5000,completed,naive
20313,2024-01-18,8,09:00,60,0,138,A,2,0.5000,no_show,naive
20314,2024-01-18,8,10:15,60,0,158,A,2,0.5000,no_show,naive
20315,2024-01-18,8,11:30,30,0,469,B,2,0.5000,no_show,naive
20316,2024-01-18,8,12:15,30,0,905,C,2,0.5000,no_show,naive
20317,2024-01-18,8,13:00,45,0,1241,A,2,0.5000,no_show,naive
20318,2024-01-18,8,14:00,60,0,1270,B,3,0.5000,no_show,naive
20319,2024-01-18,9,09:00,75,75,94,A,5,0.5000,completed,naive
20320,2024-01-18,9,10:30,30,30,113,A,4,0.5000,completed,naive
20321,2024-01-18,9,11:15,75,75,225,A,4,0.5000,completed,naive
20322,2024-01-18,9,12:45,45,45,286,C,4,0.5000,completed,naive
20323,2024-01-18,9,13:45,30,30,834,B,4,0.5000,completed,naive
20324,2024-01-18,9,14:30,30,30,922,C,4,0.5000,completed,naive
20325,2024-01-18,9,15:15,30,30,951,C,4,0.5000,completed,naive
20326,2024-01-18,10,09:00,45,45,100,A,4,0.5000,completed,naive
20327,2024-01-18,10,10:00,30,30,103,A,4,0.5000,completed,naive
20328,2024-01-18,10,10:45,45,45,235,B,5,0.5000,completed,naive
20329,2024-01-18,10,11:45,30,0,823,B,4,0.5000,no_show,naive
20330,2024-01-18,11,09:00,75,75,20,A,0,0.5000,completed,naive
20331,2024-01-18,11,10:30,30,30,57,B,1,0.5000,completed,naive
20332,2024-01-18,11,11:15,60,60,110,A,1,0.5000,completed,naive
20333,2024-01-18,11,12:30,60,60,113,A,0,0.5000,completed,naive
20334,2024-01-18,11,13:45,45,45,164,A,1,0.5000,completed,naive
20335,2024-01-18,11,14:45,30,30,172,B,0,0.5000,completed,naive
20336,2024-01-18,11,15:30,45,45,280,C,1,0.5000,completed,naive
20337,2024-01-18,12,09:00,60,0,60,C,0,0.5000,no_show,naive
20338,2024-01-18,12,10:15,45,0,133,B,0,0.5000,no_show,naive
20339,2024-01-18,12,11:15,45,0,263,C,1,0.5000,no_show,naive
20340,2024-01-18,12,12:15,45,0,495,B,0,0.5000,no_show,naive
20341,2024-01-18,12,13:15,60,0,673,B,1,0.5000,no_show,naive
20342,2024-01-18,12,14:30,45,0,681,A,1,0.5000,no_show,naive
20343,2024-01-18,12,15:30,60,0,683,A,1,0.5000,no_show,naive
20344,2024-01-18,12,16:45,30,0,691,A,1,0.5000,no_show,naive
20345,2024-01-18,13,09:00,45,0,62,A,4,0.5000,no_show,naive
20346,2024-01-18,13,10:00,45,0,66,A,5,0.5000,no_show,naive
20347,2024-01-18,13,11:00,60,0,92,A,4,0.5000,no_show,naive
20348,2024-01-18,13,12:15,30,0,216,B,4,0.5000,no_show,naive
20349,2024-01-18,13,13:00,45,0,489,C,4,0.5000,no_show,naive
20350,2024-01-18,13,14:00,30,0,624,C,5,0.5000,no_show,naive
20351,2024-01-18,13,14:45,45,0,710,A,4,0.5000,no_show,naive
20352,2024-01-18,13,15:45,45,0,736,B,5,0.5000,no_show,naive
20353,2024-01-18,14,09:00,45,45,138,A,2,0.5000,completed,naive
20354,2024-01-18,14,10:00,30,30,205,A,3,0.5000,completed,naive
20355,2024-01-18,14,10:45,30,30,220,C,3,0.5000,completed,naive
20356,2024-01-18,14,11:30,30,30,360,B,3,0.5000,completed,naive
20357,2024-01-18,14,12:15,60,60,586,B,3,0.5000,completed,naive
20358,2024-01-18,14,13:30,75,75,660,A,2,0.5000,completed,naive
20359,2024-01-18,14,15:00,30,0,670,C,3,0.5000,no_show,naive
20360,2024-01-18,14,15:45,45,45,671,B,2,0.5000,completed,naive
20361,2024-01-18,14,16:45,30,30,719,B,3,0.5000,completed,naive
20362,2024-01-18,15,09:00,45,45,59,A,1,0.5000,completed,naive
20363,2024-01-18,15,10:00,45,0,246,B,0,0.5000,no_show,naive
20364,2024-01-18,15,11:00,45,45,608,A,1,0.5000,completed,naive
20365,2024-01-18,15,12:00,75,75,614,A,1,0.5000,completed,naive
20366,2024-01-18,15,13:30,45,45,663,B,0,0.5000,completed,naive
20367,2024-01-18,15,14:30,45,45,668,C,1,0.5000,completed,naive
20368,2024-01-18,15,15:30,60,60,679,A,1,0.5000,completed,naive
20369,2024-01-18,16,09:00,30,30,176,B,1,0.5000,completed,naive
20370,2024-01-18,16,09:45,45,45,627,C,0,0.5000,completed,naive
20371,2024-01-18,16,10:45,60,60,742,A,1,0.5000,completed,naive
20372,2024-01-18,16,12:00,45,0,746,B,0,0.5000,no_show,naive
20373,2024-01-18,16,13:00,60,60,785,A,0,0.5000,completed,naive
20374,2024-01-18,17,09:00,45,45,965,C,3,0.5000,completed,naive
20375,2024-01-18,17,10:00,30,30,990,C,3,0.5000,completed,naive
20376,2024-01-18,17,10:45,60,60,1022,A,2,0.5000,completed,naive
20377,2024-01-18,17,12:00,45,45,1200,B,2,0.5000,completed,naive
20378,2024-01-18,18,09:00,45,0,236,A,2,0.5000,no_show,naive
20379,2024-01-18,18,10:00,30,30,648,C,3,0.5000,completed,naive
20380,2024-01-18,18,10:45,45,45,735,B,3,0.5000,completed,naive
20381,2024-01-18,18,11:45,45,45,826,B,3,0.5000,completed,naive
20382,2024-01-18,18,12:45,30,30,832,C,3,0.5000,completed,naive
20383,2024-01-18,18,13:30,30,30,876,A,2,0.5000,completed,naive
20384,2024-01-18,18,14:15,60,0,883,B,3,0.5000,no_show,naive
20385,2024-01-18,18,15:30,30,30,888,B,3,0.5000,completed,naive
20386,2024-01-18,18,16:15,30,0,892,B,3,0.5000,no_show,naive
20387,2024-01-18,19,09:00,60,60,110,A,1,0.5000,completed,naive
20388,2024-01-18,19,10:15,45,45,153,A,1,0.5000,completed,naive
20389,2024-01-18,19,11:15,30,30,310,C,1,0.5000,completed,naive
20390,2024-01-18,19,12:00,45,45,460,C,1,0.5000,completed,naive
20391,2024-01-18,19,13:00,30,30,556,B,1,0.5000,completed,naive
20392,2024-01-18,19,13:45,45,45,614,A,1,0.5000,completed,naive
20393,2024-01-18,19,14:45,45,45,624,C,1,0.5000,completed,naive
20394,2024-01-18,19,15:45,30,30,639,C,1,0.5000,completed,naive
20395,2024-01-19,0,09:00,60,60,66,A,1,0.5000,completed,naive
20396,2024-01-19,0,10:15,30,30,201,C,1,0.5000,completed,naive
20397,2024-01-19,0,11:00,60,60,350,B,0,0.5000,completed,naive
20398,2024-01-19,0,12:15,45,45,366,A,0,0.5000,completed,naive
20399,2024-01-19,0,13:15,45,45,395,A,1,0.5000,completed,naive
20400,2024-01-19,0,14:15,30,30,479,B,1,0.5000,completed,naive
20401,2024-01-19,1,09:00,45,0,62,A,0,0.5000,no_show,naive
20402,2024-01-19,1,10:00,30,0,121,C,0,0.5000,no_show,naive
20403,2024-01-19,1,10:45,30,0,208,B,1,0.5000,no_show,naive
20404,2024-01-19,1,11:30,60,0,312,B,1,0.5000,no_show,naive
20405,2024-01-19,1,12:45,45,0,392,A,0,0.5000,no_show,naive
20406,2024-01-19,2,09:00,45,45,20,A,0,0.5000,completed,naive
20407,2024-01-19,2,10:00,60,60,92,A,0,0.5000,completed,naive
20408,2024-01-19,2,11:15,60,60,140,B,0,0.5000,completed,naive
20409,2024-01-19,2,12:30,60,60,166,A,1,0.5000,completed,naive
20410,2024-01-19,2,13:45,30,30,211,B,1,0.5000,completed,naive
20411,2024-01-19,2,14:30,75,75,236,A,0,0.5000,completed,naive
20412,2024-01-19,3,09:00,30,30,66,A,5,0.5000,completed,naive
20413,2024-01-19,3,09:45,30,30,216,B,4,0.5000,completed,naive
20414,2024-01-19,3,10:30,45,45,358,C,4,0.5000,completed,naive
20415,2024-01-19,3,11:30,45,45,443,A,5,0.5000,completed,naive
20416,2024-01-19,3,12:30,30,30,493,C,5,0.5000,completed,naive
20417,2024-01-19,3,13:15,45,45,697,A,4,0.5000,completed,naive
20418,2024-01-19,4,09:00,45,45,274,C,4,0.5000,completed,naive
20419,2024-01-19,4,10:00,30,30,754,C,5,0.5000,completed,naive
20420,2024-01-19,4,10:45,60,0,810,A,5,0.5000,no_show,naive
20421,2024-01-19,4,12:00,45,45,815,B,5,0.5000,completed,naive
20422,2024-01-19,4,13:00,30,30,881,C,4,0.5000,completed,naive
20423,2024-01-19,5,09:00,60,60,153,A,3,0.5000,completed,naive
20424,2024-01-19,5,10:15,75,75,248,A,2,0.5000,completed,naive
20425,2024-01-19,5,11:45,75,75,355,A,3,0.5000,completed,naive
20426,2024-01-19,5,13:15,30,0,553,B,3,0.5000,no_show,naive
20427,2024-01-19,5,14:00,30,0,730,C,2,0.5000,no_show,naive
20428,2024-01-19,6,09:00,75,75,180,A,4,0.5000,completed,naive
20429,2024-01-19,6,10:30,45,45,181,B,4,0.5000,completed,naive
20430,2024-01-19,6,11:30,60,60,236,A,4,0.5000,completed,naive
20431,2024-01-19,6,12:45,30,30,295,C,4,0.5000,completed,naive
20432,2024-01-19,6,13:30,75,75,395,A,5,0.5000,completed,naive
20433,2024-01-19,7,09:00,60,60,180,A,4,0.5000,completed,naive
20434,2024-01-19,7,10:15,30,30,557,A,4,0.5000,completed,naive
20435,2024-01-19,8,09:00,30,0,163,B,3,0.5000,no_show,naive
20436,2024-01-19,8,09:45,30,0,720,B,3,0.5000,no_show,naive
20437,2024-01-19,8,10:30,45,0,933,C,2,0.5000,no_show,naive
20438,2024-01-19,8,11:30,60,0,1277,C,3,0.5000,no_show,naive
20439,2024-01-19,9,09:00,30,30,115,C,4,0.5000,completed,naive
20440,2024-01-19,9,09:45,60,60,216,B,4,0.5000,completed,naive
